Precinct ID,Precinct Code,Precinct Name,Polling Location,Location Description,Address,City,Zip,County,Polling Location Contact Info,Authenticating Authority,Date Authenticated*,Muni,PollingPlaceAddress
413347,13384250007,WAUKESHA - CITY OF WAUKESHA - WARD 007,ROTARY BUILDING,7:00 AM - 8:00 PM,1150 BAXTER ST,WAUKESHA,53186,WAUKESHA,(262) 524-3550,State Election Official,8-11-2020,WAUKESHA,"1150 BAXTER ST, WAUKESHA, WI 53186-3884"
413187,13384250008,WAUKESHA - CITY OF WAUKESHA - WARD 008,ROTARY BUILDING,7:00 AM - 8:00 PM,1150 BAXTER ST,WAUKESHA,53186,WAUKESHA,(262) 524-3550,State Election Official,8-11-2020,WAUKESHA,"1150 BAXTER ST, WAUKESHA, WI 53186-3884"
413875,13384250009,WAUKESHA - CITY OF WAUKESHA - WARD 009,ST. WILLIAM CAMPUS,7:00 AM - 8:00 PM,444 N MORELAND BLVD,WAUKESHA,53188,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"444 N MORELAND BLVD, WAUKESHA, WI 53188"
413843,13384250010,WAUKESHA - CITY OF WAUKESHA - WARD 010,ST. WILLIAM CAMPUS,7:00 AM - 8:00 PM,444 N MORELAND BLVD,WAUKESHA,53188,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"444 N MORELAND BLVD, WAUKESHA, WI 53188"
413277,13384250011,WAUKESHA - CITY OF WAUKESHA - WARD 011,ST. WILLIAM CAMPUS,7:00 AM - 8:00 PM,444 N MORELAND BLVD,WAUKESHA,53188,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"444 N MORELAND BLVD, WAUKESHA, WI 53188"
413073,13384250037,WAUKESHA - CITY OF WAUKESHA - WARD 037,ST. WILLIAM CAMPUS,7:00 AM - 8:00 PM,444 N MORELAND BLVD,WAUKESHA,53188,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"444 N MORELAND BLVD, WAUKESHA, WI 53188"
412923,13384250038,WAUKESHA - CITY OF WAUKESHA - WARD 038,ST. WILLIAM CAMPUS,7:00 AM - 8:00 PM,444 N MORELAND BLVD,WAUKESHA,53188,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"444 N MORELAND BLVD, WAUKESHA, WI 53188"
413031,13384250012,WAUKESHA - CITY OF WAUKESHA - WARD 012,WAUKESHA PARK REC BLDG,7:00 AM - 8:00 PM,1900 AVIATION DR,WAUKESHA,53188,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"1900 AVIATION DR, WAUKESHA, WI 53188"
413099,13384250013,WAUKESHA - CITY OF WAUKESHA - WARD 013,WAUKESHA PARK REC BLDG,7:00 AM - 8:00 PM,1900 AVIATION DR,WAUKESHA,53188,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"1900 AVIATION DR, WAUKESHA, WI 53188"
418510,13384250014,WAUKESHA - CITY OF WAUKESHA - WARD 014,EB SHURTS,7:00 AM - 8:00 PM,810 W COLLEGE AVE,WAUKESHA,53186,WAUKESHA,(262) 524-3550,State Election Official,8-11-2020,WAUKESHA,"810 W COLLEGE AVE, WAUKESHA, WI 53186-5915"
413262,13384250015,WAUKESHA - CITY OF WAUKESHA - WARD 015,EB SHURTS,7:00 AM - 8:00 PM,810 W COLLEGE AVE,WAUKESHA,53186,WAUKESHA,(262) 524-3550,State Election Official,8-11-2020,WAUKESHA,"810 W COLLEGE AVE, WAUKESHA, WI 53186-5915"
418664,13384250046,WAUKESHA - CITY OF WAUKESHA - WARD 046,EB SHURTS,7:00 AM - 8:00 PM,810 W COLLEGE AVE,WAUKESHA,53186,WAUKESHA,(262) 524-3550,State Election Official,8-11-2020,WAUKESHA,"810 W COLLEGE AVE, WAUKESHA, WI 53186-5915"
1070999,13384250051,WAUKESHA - CITY OF WAUKESHA - WARD 051,EB SHURTS,7:00 AM - 8:00 PM,810 W COLLEGE AVE,WAUKESHA,53186,WAUKESHA,(262) 524-3550,State Election Official,8-11-2020,WAUKESHA,"810 W COLLEGE AVE, WAUKESHA, WI 53186-5915"
413637,13384250016,WAUKESHA - CITY OF WAUKESHA - WARD 016,ST JOHN NEUMANN,7:00 AM - 8:00 PM,2400 LES PAUL PKWY LOWR,WAUKESHA,53189,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"2400 LES PAUL PKWY LOWR, WAUKESHA, WI 53189"
413307,13384250017,WAUKESHA - CITY OF WAUKESHA - WARD 017,ST JOHN NEUMANN,7:00 AM - 8:00 PM,2400 LES PAUL PKWY LOWR,WAUKESHA,53189,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"2400 LES PAUL PKWY LOWR, WAUKESHA, WI 53189"
413770,13384250030,WAUKESHA - CITY OF WAUKESHA - WARD 030,ST JOHN NEUMANN,7:00 AM - 8:00 PM,2400 LES PAUL PKWY LOWR,WAUKESHA,53189,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"2400 LES PAUL PKWY LOWR, WAUKESHA, WI 53189"
413188,13384250031,WAUKESHA - CITY OF WAUKESHA - WARD 031,ST JOHN NEUMANN,7:00 AM - 8:00 PM,2400 LES PAUL PKWY LOWR,WAUKESHA,53189,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"2400 LES PAUL PKWY LOWR, WAUKESHA, WI 53189"
418932,13384250050,WAUKESHA - CITY OF WAUKESHA - WARD 050,ST JOHN NEUMANN,7:00 AM - 8:00 PM,2400 LES PAUL PKWY LOWR,WAUKESHA,53189,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"2400 LES PAUL PKWY LOWR, WAUKESHA, WI 53189"
415920,13384250018,WAUKESHA - CITY OF WAUKESHA - WARD 018,ST. MARY'S CHURCH,7:00 AM - 8:00 PM,225 S HARTWELL AVE,WAUKESHA,53186,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"225 S HARTWELL AVE, WAUKESHA, WI 53186-6402"
413366,13384250019,WAUKESHA - CITY OF WAUKESHA - WARD 019,ST. MARY'S CHURCH,7:00 AM - 8:00 PM,225 S HARTWELL AVE,WAUKESHA,53186,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"225 S HARTWELL AVE, WAUKESHA, WI 53186-6402"
412807,13384250020,WAUKESHA - CITY OF WAUKESHA - WARD 020,WAUKESHA FIRE STATION #2,7:00 AM - 8:00 PM,1714 PEARL ST,WAUKESHA,53186,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"1714 PEARL ST, WAUKESHA, WI 53186"
413440,13384250021,WAUKESHA - CITY OF WAUKESHA - WARD 021,WAUKESHA FIRE STATION #2,7:00 AM - 8:00 PM,1714 PEARL ST,WAUKESHA,53186,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"1714 PEARL ST, WAUKESHA, WI 53186"
413392,13384250022,WAUKESHA - CITY OF WAUKESHA - WARD 022,NATIONAL GUARD ARMORY,7:00 AM - 8:00 PM,311 WALTON AVE,WAUKESHA,53186,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"311 WALTON AVE, WAUKESHA, WI 53186"
415050,13384250023,WAUKESHA - CITY OF WAUKESHA - WARD 023,NATIONAL GUARD ARMORY,7:00 AM - 8:00 PM,311 WALTON AVE,WAUKESHA,53186,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"311 WALTON AVE, WAUKESHA, WI 53186"
413165,13384250024,WAUKESHA - CITY OF WAUKESHA - WARD 024,NATIONAL GUARD ARMORY,7:00 AM - 8:00 PM,311 WALTON AVE,WAUKESHA,53186,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"311 WALTON AVE, WAUKESHA, WI 53186"
412791,13384250025,WAUKESHA - CITY OF WAUKESHA - WARD 025,E AND R UCC CHURCH,7:00 AM - 8:00 PM,413 WISCONSIN AVE,WAUKESHA,53186,WAUKESHA,(262) 524-3550,State Election Official,8-11-2020,WAUKESHA,"413 WISCONSIN AVE, WAUKESHA, WI 53186-4735"
412674,13384250026,WAUKESHA - CITY OF WAUKESHA - WARD 026,E AND R UCC CHURCH,7:00 AM - 8:00 PM,413 WISCONSIN AVE,WAUKESHA,53186,WAUKESHA,(262) 524-3550,State Election Official,8-11-2020,WAUKESHA,"413 WISCONSIN AVE, WAUKESHA, WI 53186-4735"
412892,13384250027,WAUKESHA - CITY OF WAUKESHA - WARD 027,E AND R UCC CHURCH,7:00 AM - 8:00 PM,413 WISCONSIN AVE,WAUKESHA,53186,WAUKESHA,(262) 524-3550,State Election Official,8-11-2020,WAUKESHA,"413 WISCONSIN AVE, WAUKESHA, WI 53186-4735"
413667,13384250028,WAUKESHA - CITY OF WAUKESHA - WARD 028,E AND R UCC CHURCH,7:00 AM - 8:00 PM,413 WISCONSIN AVE,WAUKESHA,53186,WAUKESHA,(262) 524-3550,State Election Official,8-11-2020,WAUKESHA,"413 WISCONSIN AVE, WAUKESHA, WI 53186-4735"
414131,13384250029,WAUKESHA - CITY OF WAUKESHA - WARD 029,E AND R UCC CHURCH,7:00 AM - 8:00 PM,413 WISCONSIN AVE,WAUKESHA,53186,WAUKESHA,(262) 524-3550,State Election Official,8-11-2020,WAUKESHA,"413 WISCONSIN AVE, WAUKESHA, WI 53186-4735"
412799,13384250032,WAUKESHA - CITY OF WAUKESHA - WARD 032,MUNICIPAL GARAGE,7:00 AM - 8:00 PM,300 SENTRY DR,WAUKESHA,53186,WAUKESHA,(262)524-3547,State Election Official,8-11-2020,WAUKESHA,"300 SENTRY DR, WAUKESHA, WI 53186"
412751,13384250033,WAUKESHA - CITY OF WAUKESHA - WARD 033,MUNICIPAL GARAGE,7:00 AM - 8:00 PM,300 SENTRY DR,WAUKESHA,53186,WAUKESHA,(262)524-3547,State Election Official,8-11-2020,WAUKESHA,"300 SENTRY DR, WAUKESHA, WI 53186"
413925,13384250034,WAUKESHA - CITY OF WAUKESHA - WARD 034,MUNICIPAL GARAGE,7:00 AM - 8:00 PM,300 SENTRY DR,WAUKESHA,53186,WAUKESHA,(262)524-3547,State Election Official,8-11-2020,WAUKESHA,"300 SENTRY DR, WAUKESHA, WI 53186"
418097,13384250039,WAUKESHA - CITY OF WAUKESHA - WARD 039,MUNICIPAL GARAGE,7:00 AM - 8:00 PM,300 SENTRY DR,WAUKESHA,53186,WAUKESHA,(262)524-3547,State Election Official,8-11-2020,WAUKESHA,"300 SENTRY DR, WAUKESHA, WI 53186"
413902,13384250035,WAUKESHA - CITY OF WAUKESHA - WARD 035,WAUKESHA FIRE STATION NO. 5,7:00 AM - 8:00 PM,3051 SUMMIT AVE,WAUKESHA,53188,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"3051 SUMMIT AVE, WAUKESHA, WI 53188-2660"
412512,13384250036,WAUKESHA - CITY OF WAUKESHA - WARD 036,WAUKESHA FIRE STATION NO. 5,7:00 AM - 8:00 PM,3051 SUMMIT AVE,WAUKESHA,53188,WAUKESHA,262-524-3550,State Election Official,8-11-2020,WAUKESHA,"3051 SUMMIT AVE, WAUKESHA, WI 53188-2660"
414569,13310050001,WAUKESHA - TOWN OF BROOKFIELD - WARD 001,BROOKFIELD TOWN HALL,7:00 AM - 8:00 PM,645 JANACEK RD,BROOKFIELD,53045,WAUKESHA,262-796-3788,State Election Official,8-11-2020,BROOKFIELD,"645 JANACEK RD, BROOKFIELD, WI 53045-6052"
415110,13310050003,WAUKESHA - TOWN OF BROOKFIELD - WARD 003,BROOKFIELD TOWN HALL,7:00 AM - 8:00 PM,645 JANACEK RD,BROOKFIELD,53045,WAUKESHA,262-796-3788,State Election Official,8-11-2020,BROOKFIELD,"645 JANACEK RD, BROOKFIELD, WI 53045-6052"
415587,13310050004,WAUKESHA - TOWN OF BROOKFIELD - WARD 004,BROOKFIELD TOWN HALL,7:00 AM - 8:00 PM,645 JANACEK RD,BROOKFIELD,53045,WAUKESHA,262-796-3788,State Election Official,8-11-2020,BROOKFIELD,"645 JANACEK RD, BROOKFIELD, WI 53045-6052"
416326,13310050009,WAUKESHA - TOWN OF BROOKFIELD - WARD 009,BROOKFIELD TOWN HALL,7:00 AM - 8:00 PM,645 JANACEK RD,BROOKFIELD,53045,WAUKESHA,262-796-3788,State Election Official,8-11-2020,BROOKFIELD,"645 JANACEK RD, BROOKFIELD, WI 53045-6052"
415798,13310050010,WAUKESHA - TOWN OF BROOKFIELD - WARD 010,BROOKFIELD TOWN HALL,7:00 AM - 8:00 PM,645 JANACEK RD,BROOKFIELD,53045,WAUKESHA,262-796-3788,State Election Official,8-11-2020,BROOKFIELD,"645 JANACEK RD, BROOKFIELD, WI 53045-6052"
416844,13310050002,WAUKESHA - TOWN OF BROOKFIELD - WARD 002,SAINT JOHN'S LUTHERAN CHURCH,7:00 AM - 8:00 PM,20275 DAVIDSON RD,BROOKFIELD,53045,WAUKESHA,(262)796-3788,State Election Official,8-11-2020,BROOKFIELD,"20275 DAVIDSON RD, BROOKFIELD, WI 53045-3552"
415705,13310050005,WAUKESHA - TOWN OF BROOKFIELD - WARD 005,SAINT JOHN'S LUTHERAN CHURCH,7:00 AM - 8:00 PM,20275 DAVIDSON RD,BROOKFIELD,53045,WAUKESHA,(262)796-3788,State Election Official,8-11-2020,BROOKFIELD,"20275 DAVIDSON RD, BROOKFIELD, WI 53045-3552"
413572,13310050006,WAUKESHA - TOWN OF BROOKFIELD - WARD 006,SAINT JOHN'S LUTHERAN CHURCH,7:00 AM - 8:00 PM,20275 DAVIDSON RD,BROOKFIELD,53045,WAUKESHA,(262)796-3788,State Election Official,8-11-2020,BROOKFIELD,"20275 DAVIDSON RD, BROOKFIELD, WI 53045-3552"
415478,13310050007,WAUKESHA - TOWN OF BROOKFIELD - WARD 007,SAINT JOHN'S LUTHERAN CHURCH,7:00 AM - 8:00 PM,20275 DAVIDSON RD,BROOKFIELD,53045,WAUKESHA,(262)796-3788,State Election Official,8-11-2020,BROOKFIELD,"20275 DAVIDSON RD, BROOKFIELD, WI 53045-3552"
417476,13310050008,WAUKESHA - TOWN OF BROOKFIELD - WARD 008,SAINT JOHN'S LUTHERAN CHURCH,7:00 AM - 8:00 PM,20275 DAVIDSON RD,BROOKFIELD,53045,WAUKESHA,(262)796-3788,State Election Official,8-11-2020,BROOKFIELD,"20275 DAVIDSON RD, BROOKFIELD, WI 53045-3552"
415307,13319425001,WAUKESHA - TOWN OF DELAFIELD - WARD 001,DELAFIELD TOWN HALL,7:00 AM - 8:00 PM,W302N1254 MAPLE AVE,DELAFIELD,53018,WAUKESHA,262-646-2398,State Election Official,8-11-2020,DELAFIELD,"W302N1254 MAPLE AVE, DELAFIELD, WI 53018-7000"
415271,13319425002,WAUKESHA - TOWN OF DELAFIELD - WARD 002,DELAFIELD TOWN HALL,7:00 AM - 8:00 PM,W302N1254 MAPLE AVE,DELAFIELD,53018,WAUKESHA,262-646-2398,State Election Official,8-11-2020,DELAFIELD,"W302N1254 MAPLE AVE, DELAFIELD, WI 53018-7000"
414423,13319425005,WAUKESHA - TOWN OF DELAFIELD - WARD 005,DELAFIELD TOWN HALL,7:00 AM - 8:00 PM,W302N1254 MAPLE AVE,DELAFIELD,53018,WAUKESHA,262-646-2398,State Election Official,8-11-2020,DELAFIELD,"W302N1254 MAPLE AVE, DELAFIELD, WI 53018-7000"
416686,13319425006,WAUKESHA - TOWN OF DELAFIELD - WARD 006,DELAFIELD TOWN HALL,7:00 AM - 8:00 PM,W302N1254 MAPLE AVE,DELAFIELD,53018,WAUKESHA,262-646-2398,State Election Official,8-11-2020,DELAFIELD,"W302N1254 MAPLE AVE, DELAFIELD, WI 53018-7000"
NA,NA,NA,LITTLE RED SCHOOL HOUSE,NA,N35W29288 NORTH SHORE DR,NA,53029,WAUKESHA,(262)646-2398,State Election Official,8-11-2020,DELAFIELD,"N35W29288 NORTH SHORE DR, HARTLAND, WI 53029"
414193,13319425007,WAUKESHA - TOWN OF DELAFIELD - WARD 007,DAYSPRING CHURCH,7:00 AM - 8:00 PM,N14W29489 SILVERNAIL RD,PEWAUKEE,53072,WAUKESHA,262-646-2398,State Election Official,8-11-2020,DELAFIELD,"N14W29489 SILVERNAIL RD, PEWAUKEE, WI 53072"
417350,13319425008,WAUKESHA - TOWN OF DELAFIELD - WARD 008,DAYSPRING CHURCH,7:00 AM - 8:00 PM,N14W29489 SILVERNAIL RD,PEWAUKEE,53072,WAUKESHA,262-646-2398,State Election Official,8-11-2020,DELAFIELD,"N14W29489 SILVERNAIL RD, PEWAUKEE, WI 53072"
414504,13319425009,WAUKESHA - TOWN OF DELAFIELD - WARD 009,DAYSPRING CHURCH,7:00 AM - 8:00 PM,N14W29489 SILVERNAIL RD,PEWAUKEE,53072,WAUKESHA,262-646-2398,State Election Official,8-11-2020,DELAFIELD,"N14W29489 SILVERNAIL RD, PEWAUKEE, WI 53072"
415731,13319425010,WAUKESHA - TOWN OF DELAFIELD - WARD 010,DAYSPRING CHURCH,7:00 AM - 8:00 PM,N14W29489 SILVERNAIL RD,PEWAUKEE,53072,WAUKESHA,262-646-2398,State Election Official,8-11-2020,DELAFIELD,"N14W29489 SILVERNAIL RD, PEWAUKEE, WI 53072"
417455,13319425011,WAUKESHA - TOWN OF DELAFIELD - WARD 011,DAYSPRING CHURCH,7:00 AM - 8:00 PM,N14W29489 SILVERNAIL RD,PEWAUKEE,53072,WAUKESHA,262-646-2398,State Election Official,8-11-2020,DELAFIELD,"N14W29489 SILVERNAIL RD, PEWAUKEE, WI 53072"
414263,13321450001,WAUKESHA - TOWN OF EAGLE - WARD 001,EAGLE MUNICIPAL BUILDING,7:00 AM - 8:00 PM,820 E MAIN ST,EAGLE,53119,WAUKESHA,262-594-5800,State Election Official,8-11-2020,EAGLE,"820 E MAIN ST, EAGLE, WI 53119-2143"
415212,13321450002,WAUKESHA - TOWN OF EAGLE - WARD 002,EAGLE MUNICIPAL BUILDING,7:00 AM - 8:00 PM,820 E MAIN ST,EAGLE,53119,WAUKESHA,262-594-5800,State Election Official,8-11-2020,EAGLE,"820 E MAIN ST, EAGLE, WI 53119-2143"
414629,13321450003,WAUKESHA - TOWN OF EAGLE - WARD 003,EAGLE MUNICIPAL BUILDING,7:00 AM - 8:00 PM,820 E MAIN ST,EAGLE,53119,WAUKESHA,262-594-5800,State Election Official,8-11-2020,EAGLE,"820 E MAIN ST, EAGLE, WI 53119-2143"
415134,13321450004,WAUKESHA - TOWN OF EAGLE - WARD 004,EAGLE MUNICIPAL BUILDING,7:00 AM - 8:00 PM,820 E MAIN ST,EAGLE,53119,WAUKESHA,262-594-5800,State Election Official,8-11-2020,EAGLE,"820 E MAIN ST, EAGLE, WI 53119-2143"
414981,13321425001,WAUKESHA - VILLAGE OF EAGLE - WARD 001,EAGLE MUNICIPAL BUILDING,7:00 AM - 8:00 PM,820 E MAIN ST,EAGLE,53119,WAUKESHA,262-594-5800,State Election Official,8-11-2020,EAGLE,"820 E MAIN ST, EAGLE, WI 53119-2143"
414175,13321425002,WAUKESHA - VILLAGE OF EAGLE - WARD 002,EAGLE MUNICIPAL BUILDING,7:00 AM - 8:00 PM,820 E MAIN ST,EAGLE,53119,WAUKESHA,262-594-5800,State Election Official,8-11-2020,EAGLE,"820 E MAIN ST, EAGLE, WI 53119-2143"
415467,13328487001,WAUKESHA - TOWN OF GENESEE - WARD 001,GENESEE TOWN HALL,7:00 AM - 8:00 PM,S43W31391 HIGHWAY 83,GENESEE DEPOT,53127,WAUKESHA,262-968-3656,State Election Official,8-11-2020,GENESEE,"S43W31391 HIGHWAY 83, GENESEE DEPOT, WI 53127"
416090,13328487002,WAUKESHA - TOWN OF GENESEE - WARD 002,GENESEE TOWN HALL,7:00 AM - 8:00 PM,S43W31391 HIGHWAY 83,GENESEE DEPOT,53127,WAUKESHA,262-968-3656,State Election Official,8-11-2020,GENESEE,"S43W31391 HIGHWAY 83, GENESEE DEPOT, WI 53127"
414713,13328487003,WAUKESHA - TOWN OF GENESEE - WARD 003,GENESEE TOWN HALL,7:00 AM - 8:00 PM,S43W31391 HIGHWAY 83,GENESEE DEPOT,53127,WAUKESHA,262-968-3656,State Election Official,8-11-2020,GENESEE,"S43W31391 HIGHWAY 83, GENESEE DEPOT, WI 53127"
414399,13328487004,WAUKESHA - TOWN OF GENESEE - WARD 004,GENESEE TOWN HALL,7:00 AM - 8:00 PM,S43W31391 HIGHWAY 83,GENESEE DEPOT,53127,WAUKESHA,262-968-3656,State Election Official,8-11-2020,GENESEE,"S43W31391 HIGHWAY 83, GENESEE DEPOT, WI 53127"
414535,13328487005,WAUKESHA - TOWN OF GENESEE - WARD 005,GENESEE TOWN HALL,7:00 AM - 8:00 PM,S43W31391 HIGHWAY 83,GENESEE DEPOT,53127,WAUKESHA,262-968-3656,State Election Official,8-11-2020,GENESEE,"S43W31391 HIGHWAY 83, GENESEE DEPOT, WI 53127"
415858,13328487006,WAUKESHA - TOWN OF GENESEE - WARD 006,GENESEE TOWN HALL,7:00 AM - 8:00 PM,S43W31391 HIGHWAY 83,GENESEE DEPOT,53127,WAUKESHA,262-968-3656,State Election Official,8-11-2020,GENESEE,"S43W31391 HIGHWAY 83, GENESEE DEPOT, WI 53127"
414600,13328487007,WAUKESHA - TOWN OF GENESEE - WARD 007,GENESEE TOWN HALL,7:00 AM - 8:00 PM,S43W31391 HIGHWAY 83,GENESEE DEPOT,53127,WAUKESHA,262-968-3656,State Election Official,8-11-2020,GENESEE,"S43W31391 HIGHWAY 83, GENESEE DEPOT, WI 53127"
415131,13328487008,WAUKESHA - TOWN OF GENESEE - WARD 008,GENESEE TOWN HALL,7:00 AM - 8:00 PM,S43W31391 HIGHWAY 83,GENESEE DEPOT,53127,WAUKESHA,262-968-3656,State Election Official,8-11-2020,GENESEE,"S43W31391 HIGHWAY 83, GENESEE DEPOT, WI 53127"
414812,13328487009,WAUKESHA - TOWN OF GENESEE - WARD 009,GENESEE TOWN HALL,7:00 AM - 8:00 PM,S43W31391 HIGHWAY 83,GENESEE DEPOT,53127,WAUKESHA,262-968-3656,State Election Official,8-11-2020,GENESEE,"S43W31391 HIGHWAY 83, GENESEE DEPOT, WI 53127"
416401,13328487010,WAUKESHA - TOWN OF GENESEE - WARD 010,GENESEE TOWN HALL,7:00 AM - 8:00 PM,S43W31391 HIGHWAY 83,GENESEE DEPOT,53127,WAUKESHA,262-968-3656,State Election Official,8-11-2020,GENESEE,"S43W31391 HIGHWAY 83, GENESEE DEPOT, WI 53127"
414633,13344850001,WAUKESHA - TOWN OF LISBON - WARD 001,LISBON TOWN HALL,7:00 AM - 8:00 PM,W234N8676 WOODSIDE RD,LISBON,53089,WAUKESHA,262-246-6100,State Election Official,8-11-2020,LISBON,"W234N8676 WOODSIDE RD, LISBON, WI 53089-1545"
414487,13344850006,WAUKESHA - TOWN OF LISBON - WARD 006,LISBON TOWN HALL,7:00 AM - 8:00 PM,W234N8676 WOODSIDE RD,LISBON,53089,WAUKESHA,262-246-6100,State Election Official,8-11-2020,LISBON,"W234N8676 WOODSIDE RD, LISBON, WI 53089-1545"
414704,13344850002,WAUKESHA - TOWN OF LISBON - WARD 002,REDEEMER UNITED CHURCH OF CHRIST,7:00 AM - 8:00 PM,W220N4915 TOWN LINE ROAD,LISBON,53059,WAUKESHA,262-246-6100,State Election Official,8-11-2020,LISBON,"W220N4915 TOWN LINE ROAD, LISBON, WI 53059"
414862,13344850003,WAUKESHA - TOWN OF LISBON - WARD 003,REDEEMER UNITED CHURCH OF CHRIST,7:00 AM - 8:00 PM,W220N4915 TOWN LINE ROAD,LISBON,53059,WAUKESHA,262-246-6100,State Election Official,8-11-2020,LISBON,"W220N4915 TOWN LINE ROAD, LISBON, WI 53059"
416247,13344850004,WAUKESHA - TOWN OF LISBON - WARD 004,RICHARD JUNG MEMORIAL FIRE STATION,7:00 AM - 8:00 PM,N54W26455 LISBON RD,PEWAUKEE,53072,WAUKESHA,262-246-6100,State Election Official,8-11-2020,LISBON,"N54W26455 LISBON RD, PEWAUKEE, WI 53072-1218"
414564,13344850005,WAUKESHA - TOWN OF LISBON - WARD 005,RICHARD JUNG MEMORIAL FIRE STATION,7:00 AM - 8:00 PM,N54W26455 LISBON RD,PEWAUKEE,53072,WAUKESHA,262-246-6100,State Election Official,8-11-2020,LISBON,"N54W26455 LISBON RD, PEWAUKEE, WI 53072-1218"
413859,13351400001,WAUKESHA - TOWN OF MERTON - WARD 001,MERTON TOWN HALL,7:00 AM - 8:00 PM,W314N7624 STATE ROAD 83,HARTLAND,53029,WAUKESHA,262-966-2651,State Election Official,8-11-2020,MERTON,"W314N7624 STATE ROAD 83, HARTLAND, WI 53029-9759"
414256,13351400002,WAUKESHA - TOWN OF MERTON - WARD 002,MERTON TOWN HALL,7:00 AM - 8:00 PM,W314N7624 STATE ROAD 83,HARTLAND,53029,WAUKESHA,262-966-2651,State Election Official,8-11-2020,MERTON,"W314N7624 STATE ROAD 83, HARTLAND, WI 53029-9759"
414603,13351400003,WAUKESHA - TOWN OF MERTON - WARD 003,MERTON TOWN HALL,7:00 AM - 8:00 PM,W314N7624 STATE ROAD 83,HARTLAND,53029,WAUKESHA,262-966-2651,State Election Official,8-11-2020,MERTON,"W314N7624 STATE ROAD 83, HARTLAND, WI 53029-9759"
414529,13351400007,WAUKESHA - TOWN OF MERTON - WARD 007,MERTON TOWN HALL,7:00 AM - 8:00 PM,W314N7624 STATE ROAD 83,HARTLAND,53029,WAUKESHA,262-966-2651,State Election Official,8-11-2020,MERTON,"W314N7624 STATE ROAD 83, HARTLAND, WI 53029-9759"
414393,13351400008,WAUKESHA - TOWN OF MERTON - WARD 008,MERTON TOWN HALL,7:00 AM - 8:00 PM,W314N7624 STATE ROAD 83,HARTLAND,53029,WAUKESHA,262-966-2651,State Election Official,8-11-2020,MERTON,"W314N7624 STATE ROAD 83, HARTLAND, WI 53029-9759"
414417,13351400009,WAUKESHA - TOWN OF MERTON - WARD 009,MERTON TOWN HALL,7:00 AM - 8:00 PM,W314N7624 STATE ROAD 83,HARTLAND,53029,WAUKESHA,262-966-2651,State Election Official,8-11-2020,MERTON,"W314N7624 STATE ROAD 83, HARTLAND, WI 53029-9759"
414643,13351400004,WAUKESHA - TOWN OF MERTON - WARD 004,STONE BANK FIRE HOUSE - WESTERN LAKES STATION 6,7:00 AM - 8:00 PM,W335N7107 STONE BANK RD,OCONOMOWOC,53066,WAUKESHA,262-966-2651,State Election Official,8-11-2020,MERTON,"W335N7107 STONE BANK RD, OCONOMOWOC, WI 53066-1407"
414499,13351400005,WAUKESHA - TOWN OF MERTON - WARD 005,STONE BANK FIRE HOUSE - WESTERN LAKES STATION 6,7:00 AM - 8:00 PM,W335N7107 STONE BANK RD,OCONOMOWOC,53066,WAUKESHA,262-966-2651,State Election Official,8-11-2020,MERTON,"W335N7107 STONE BANK RD, OCONOMOWOC, WI 53066-1407"
415403,13351400006,WAUKESHA - TOWN OF MERTON - WARD 006,STONE BANK FIRE HOUSE - WESTERN LAKES STATION 6,7:00 AM - 8:00 PM,W335N7107 STONE BANK RD,OCONOMOWOC,53066,WAUKESHA,262-966-2651,State Election Official,8-11-2020,MERTON,"W335N7107 STONE BANK RD, OCONOMOWOC, WI 53066-1407"
1579296,13351400010,WAUKESHA - TOWN OF MERTON - WARD 010,STONE BANK FIRE HOUSE - WESTERN LAKES STATION 6,7:00 AM - 8:00 PM,W335N7107 STONE BANK RD,OCONOMOWOC,53066,WAUKESHA,262-966-2651,State Election Official,8-11-2020,MERTON,"W335N7107 STONE BANK RD, OCONOMOWOC, WI 53066-1407"
